EarthquakeDepth,M,Rrup,Rjb,lnPGA,lnPGV,lnVs30,Residual
2.14,3.7,284.27,284.37,-11.632220280289848,-7.404423394884672,5.863631175598097,-0.594059234317422
4.25,4.2,30.11,29.88,-7.709133446619451,-3.9985657467900615,5.953243334287785,-2.50147616236873
8.77,3.6,107.21,106.95,-14.937556830128766,-11.234890021993548,6.584791392385716,-6.2241241126021
5.51,4.2,176.2,176.29,-9.438633685583511,-5.45360397129379,6.135564891081739,-0.921114427127366
9.62,4.6,268.4,268.51,-11.113489428577429,-6.542368761232033,5.786897381366708,-2.64857480737711
5.5,4.7,241.62,241.83,-9.344385485103919,-4.932676473130244,6.495265555937008,-0.861875481110433
8.83,4.0,171.98,171.92,-7.798732469131103,-4.163456212191508,6.455198563340122,1.05594388351934
11.6,3.7,172.22,171.93,-9.847376763930582,-6.221412697282495,6.315358001522335,-0.561036383867807
2.4,3.5,136.85,136.93,-12.073006653687797,-8.889100561946014,6.555356891810665,-2.28395458807688
4.02,3.5,21.28,20.95,-8.587278748952926,-4.747285907328807,6.061456918928017,-2.31548843471892
0.7,4.7,207.31,207.43,-8.2594204518847,-4.330418805757502,6.089044875446846,-0.145417015265933
1.87,3.7,211.51,211.61,-11.806934295883888,-7.0144100318036795,5.429345628954441,-1.85770670103689
6.51,4.5,211.05,211.2,-9.96872622272085,-5.837026342905533,6.495265555937008,-1.50303536404337
7.14,4.3,169.34,169.4,-9.568335672916994,-5.396044645183567,6.428105272684596,-1.31826712539724
4.3,4.4,17.01,16.45,-9.988378931038683,-5.326507151122052,6.297109319933935,-5.8625806775515
7.94,3.8,51.97,51.45,-6.363395096874282,-2.5506493772911054,5.488937726156687,0.133265736231539
23.63,3.5,256.15,255.14,-8.446047359213352,-4.78282179199611,5.683579767338681,1.62115555771816
5.0,4.1,170.87,170.97,-7.569904363483907,-4.208585324144552,6.163314804034641,1.12666010945592
9.74,3.9,44.68,43.76,-7.29665764963249,-3.0853027768612757,6.021023349349527,-1.10961859370676
6.82,4.1,32.27,31.66,-10.218001522216781,-5.957720959908031,6.0014148779611505,-4.81158857470237
9.99,4.5,284.84,284.92,-8.91126156472289,-4.933808984258203,5.676753802268282,-0.109155155991678
6.01,3.9,273.89,273.97,-7.87479592658498,-2.7536421475265898,6.013715156042802,2.46821518549101
9.1,4.0,251.05,251.05,-10.916243976561933,-4.572871935579928,6.154858094016418,-1.16739275597516
4.68,4.0,267.44,267.56,-10.741779078649879,-6.679934283983494,6.470799503782602,-0.402945583075867
13.25,3.5,126.48,125.88,-6.65269066920821,-3.316512193152273,5.988961416889864,2.09863688443994
3.1,3.8,215.29,215.39,-8.482373494698077,-4.856980492910777,6.320768294250582,1.65244874604592
9.08,3.5,156.46,156.28,-11.245332203261203,-6.866703646830621,6.161207321695077,-1.69748872251334
10.45,4.9,178.49,178.51,-7.144253293012398,-2.5426419335148034,6.049733455231958,-0.4130871818599
5.47,3.6,102.62,102.57,-10.639344132645146,-7.206216747600109,6.541029999189903,-1.85364789519857
2.72,3.7,101.52,101.59,-8.629330898219775,-5.057212584228444,6.035481432524756,-0.166943277124263
4.34,3.9,242.86,242.97,-11.087440040843493,-7.386248765292269,6.495265555937008,-0.802533433948142
0.7,4.7,170.73,170.85,-6.303009295309677,-1.9814334771687336,6.234410725718371,1.36922826300961
-0.53,4.3,181.5,181.32,-10.043800585733944,-5.970001299405424,6.1675164908883415,-1.31863243224704
10.19,3.8,198.32,198.18,-9.532828197874332,-6.176214506085197,6.363028103540465,0.0053515582562617
4.36,3.7,129.71,129.75,-6.150714378874492,-4.268936334921314,6.20050917404269,2.81344466360699
14.48,3.9,107.64,106.79,-8.939221235791239,-5.091124920373035,6.559615237493242,-1.18971719502776
7.59,3.7,49.58,49.1,-6.816384758545531,-3.2603008657677113,6.565264970035361,0.342237221358694
5.5,3.8,139.44,139.45,-6.074452103261248,-2.9418402318372836,6.565264970035361,2.94500813274627
10.9,4.1,119.24,118.91,-11.945404418521438,-7.661056197241846,6.4967749901858625,-4.24570140155232
9.93,3.8,196.17,196.05,-10.609103789677441,-6.8935152511581945,5.717027701406222,-1.3895170308723
8.98,3.6,36.59,35.58,-10.29122662915797,-6.288019090446081,6.2324480165505225,-3.62935091766702
10.84,4.5,108.91,108.59,-10.824310941396977,-5.141792706842206,6.251903883165888,-4.28702411850944
6.23,4.2,67.18,67.04,-6.784104956234379,-2.678396680045663,5.529429087511423,-0.599536333584338
12.32,5.4,129.36,129.05,-4.585273151383716,-0.3714808988487152,6.319958614030018,0.657761313324882
4.76,3.5,168.64,168.68,-9.334095615818757,-5.452384093232792,6.008813185442595,0.562716982816688
36.8,4.2,193.95,190.66,-11.811206077383982,-7.627919762131624,6.591673732008658,-3.62651631329115
12.58,3.9,18.04,13.77,-6.294725421379379,-2.2283627059573847,6.056784013228625,-1.58782304789436
1.52,3.6,55.24,55.29,-7.85127821422921,-4.333160892408165,5.863631175598097,-0.294756274801538
-0.01,3.9,204.55,204.57,-10.487398123206715,-6.683188660708198,6.126869184114185,-0.630439308596282
11.71,3.5,141.93,141.54,-8.810927877366915,-4.811077341138841,6.035481432524756,0.304682231024199
4.36,3.7,271.77,271.86,-12.172743348894512,-7.779369606128093,6.003887067106539,-1.33792818945663
14.48,3.9,42.97,40.64,-5.314756389907815,-1.889307845927378,5.420534999272286,0.270894344817517
0.65,3.5,43.06,43.1,-7.77479005042488,-4.124520552084748,6.093569770045136,-0.251271129399226
2.38,4.0,140.74,140.85,-9.69831395401239,-5.612576103969443,6.082218910376446,-1.14388605958488
-2.26,4.8,189.53,188.05,-7.116174356888442,-2.6471960715070533,5.986452005284438,0.655153562659483
12.79,3.6,121.41,120.84,-8.645136796274322,-4.913207576041205,6.1463292576688975,-0.0984783314378284
26.83,3.8,186.72,184.94,-12.679070256268874,-8.284861500633028,6.597145701886651,-3.73055034097949
17.04,3.6,104.68,103.39,-9.36083826801531,-5.33742466533297,6.573680166960646,-1.15605041483894
23.63,3.5,166.88,165.3,-11.297765376862142,-7.444908194448669,6.495265555937008,-2.03654863177837
4.56,3.6,284.38,284.46,-8.44556160440327,-4.952584839076705,6.363028103540465,2.91090217009958
7.35,3.6,122.61,122.48,-9.175706411910351,-5.663637688589837,6.102558594613569,-0.329285798617788
3.27,3.6,248.1,248.19,-9.55176520648897,-5.749938042424572,6.035481432524756,1.28699472399092
1.98,3.6,279.42,279.51,-10.357660888670582,-6.8350336745350315,6.184148890937483,0.998551528190273
7.67,3.6,185.51,185.46,-10.871071578797833,-7.554018873643232,6.536691597591305,-0.858971732729337
4.32,4.1,268.88,269.03,-8.442005388204269,-5.386044032022764,6.361302477572996,1.66695956396357
1.68,3.7,228.86,228.96,-8.584682194280683,-4.741064207423322,6.124683390894205,1.92689994043957
4.3,3.8,240.56,240.66,-9.848557021919364,-5.769141716492887,6.602587892189336,0.675744574740937
1.12,4.1,311.12,311.23,-13.06489228745265,-7.6958820220063435,6.79346613258001,-2.08719780048989
11.42,3.8,145.24,144.92,-4.087160330724537,-0.5316516715783391,5.43372200355424,4.16872619568499
2.4,3.5,125.4,125.48,-10.793383560258423,-6.654247967938211,6.028278520230698,-1.44553676694052
2.79,5.0,140.92,141.08,-7.953364262664559,-3.467276352683639,5.717027701406222,-1.74232278932375
14.11,3.7,80.78,79.67,-8.160788398965133,-4.875588196982356,6.398594934535208,-0.59403729002039
3.43,4.3,231.54,231.7,-10.427689778792665,-5.525694115212397,6.2324480165505225,-1.22002259843589
7.5,4.6,162.07,162.15,-8.737984947869196,-4.594394750083183,5.429345628954441,-1.73035752050856
9.98,3.5,75.9,75.33,-9.153794267781752,-5.994144093889093,6.484635235635252,-1.00300560581212
16.18,4.0,234.71,234.31,-6.924537282359664,-3.353298986429042,5.71042701737487,2.02290623389333
3.07,4.6,99.4,99.5,-5.425944441156773,-1.5026161549103734,6.102558594613569,1.06888118164905
8.17,4.1,326.27,326.35,-11.916575835710772,-7.33797389278462,6.565264970035361,-1.26436340414606
6.18,3.6,54.02,53.76,-7.8520876533169846,-4.0881947710118505,6.100318952020064,-0.477877394024745
9.98,5.5,274.3,274.56,-8.575204845632838,-3.1898776651942278,6.343880434126331,-1.43051109234557
2.99,3.5,260.84,260.93,-12.817669516957434,-8.992203010746895,6.003887067106539,-1.60756553844083
1.5,3.6,174.13,174.21,-10.259133568859621,-6.204634550016771,6.4425401664681985,-0.114345587013965
8.0,7.1,140.64,138.56,-3.7406577081806884,1.6397542723165761,6.1070228877422545,-0.321479928956238
5.78,3.8,305.8,305.88,-12.213484566074573,-7.768383018768962,5.978885764901122,-1.28894012529938
5.83,4.1,140.71,140.76,-8.477537380623971,-4.253038908887338,5.683579767338681,-0.515890783612427
18.46,3.7,29.75,23.87,-8.653903861162032,-5.220639804396635,6.082218910376446,-3.1105038678701
1.66,3.8,225.69,225.8,-11.542349703065934,-7.4967541783436396,5.886104031450156,-1.39775246415656
6.1,3.6,165.39,165.39,-10.88123595624155,-6.89026522558568,6.53813982376767,-1.07290731391163
9.96,4.9,85.85,85.5,-5.309368930736115,-0.9206342764207608,5.402677381872279,-0.443213006113758
9.15,3.6,47.24,46.42,-8.890985301731284,-5.181472121591038,6.244166900663736,-1.831791006478
1.11,4.0,303.77,303.88,-10.349186827968811,-6.461725681505324,5.991464547107982,0.384217967055401
7.84,3.8,47.2,46.64,-6.143126346768653,-2.7604073295816898,5.402677381872279,0.162379724675658
4.31,3.6,117.44,117.46,-4.956105873866903,-1.6986237245224174,5.863631175598097,3.85326875348623
7.99,4.0,18.72,17.09,-5.601731691124096,-1.90183742787681,5.872117789475416,-0.891133331485189
-0.97,4.4,192.59,192.1,-8.340380237487214,-3.971323270217613,6.502790045915623,0.506376509976061
4.54,3.5,313.97,314.05,-12.551592185856327,-8.996334441853122,6.628041376179533,-0.515180643022642
6.03,3.8,154.09,154.1,-8.432885269637428,-4.1524336537140565,6.20050917404269,0.618490960962667
9.58,3.6,290.71,290.66,-12.036204511712269,-8.060286833199843,6.315358001522335,-0.904682853588429
0.65,3.5,123.1,123.16,-8.890901235619813,-4.900672019902089,6.561030665896573,0.763464877401935
2.37,4.5,248.79,248.96,-10.563180653521101,-5.669204367895532,6.495265555937008,-1.38895350515868
3.92,4.3,189.41,189.57,-7.556505378466254,-3.6816596199534843,5.497168225293202,0.720239246796399
11.51,3.6,77.46,76.71,-9.218372886415441,-5.682375869714329,6.517671272912275,-1.31452765466174
4.7,3.5,302.83,302.9,-14.089479868240915,-9.386581957312366,6.54965074223381,-2.22484442450217
6.01,4.0,215.24,215.32,-10.594759652159622,-6.456463122558208,6.102558594613569,-1.15400176500752
9.21,3.7,267.17,267.13,-9.169241711731418,-5.908550151295988,6.565264970035361,1.60784201602794
6.98,4.4,28.32,27.57,-4.58635108140754,-1.0363851210262063,6.319958614030018,0.123090518498779
5.54,4.3,247.78,247.94,-9.09552315222933,-5.054370198898301,6.4692503167957724,0.31047068305997
7.25,3.6,179.86,179.83,-11.075193896775913,-7.016306925330219,6.436150368369428,-1.16724505221319
8.0,7.1,306.73,306.45,-6.082351029903847,-0.7397842373295989,6.0867747269123065,-0.944206694721941
8.7,3.9,183.88,183.81,-9.704289016532789,-5.658616842603004,6.324358962381311,-0.517807859552889
10.75,4.0,15.69,12.27,-5.16132459391716,-1.7883700996360878,6.135564891081739,-0.725735019756463
12.32,5.4,104.53,104.01,-3.6496153188264864,-0.10396573326363122,6.319958614030018,1.16787879839664
5.96,4.8,145.72,145.85,-6.54188687470289,-2.3083728799660888,6.319958614030018,0.284634072384873
-1.67,4.5,255.51,254.52,-9.156509220673492,-4.482818668421508,6.467698726104354,0.30922466418652
6.67,3.6,131.17,131.11,-9.974317503277476,-6.421403204302679,6.536691597591305,-0.739080991601863
9.2,3.6,91.04,90.68,-9.253615101159037,-6.098777189147481,6.5638555265321274,-0.897912225081585
8.74,3.8,286.11,286.11,-7.750277119398218,-4.067031444692536,6.111467339502679,2.84740550822976
1.49,4.2,32.77,32.78,-9.542276348998225,-5.6684939922137945,6.419994928147142,-3.83928329144964
14.86,3.7,87.02,85.85,-8.079810834615573,-5.1929259733669255,6.495265555937008,-0.369402908882682
4.02,3.5,78.8,78.79,-7.2355373427723215,-3.270215646653923,5.886104031450156,1.03041295798996
5.75,4.0,301.53,301.64,-7.334037829236931,-3.9779904403102107,6.315358001522335,3.27085430087355
15.21,4.0,134.28,133.57,-8.727787502366192,-4.52106941570756,5.683579767338681,-1.17227983234911
16.79,4.2,134.46,133.61,-8.717327069879309,-5.169050145092476,6.573680166960646,-1.25852115267948
10.83,3.8,244.71,244.62,-10.112514340879946,-6.378812800978435,6.520621127558696,0.0657363449657247
2.61,3.8,305.81,305.93,-12.743689606836528,-8.264390726366951,6.113682179832232,-1.58133069586524
2.33,3.5,291.22,291.32,-10.192343754007695,-5.626921716326003,6.1070228877422545,1.46132134096548
4.85,3.6,52.14,52.01,-7.986277452270961,-4.269304990722063,5.683579767338681,-0.792963001319706
-0.19,3.5,231.95,231.9,-11.937260658526915,-7.776056119200457,6.51471269087253,-0.669405724061249
7.24,3.7,155.91,155.87,-4.955011461290373,-0.9629451970231693,5.978885764901122,4.16911239624681
5.94,4.0,38.65,38.31,-6.213572285062121,-2.5388159102014156,5.958424693029782,-0.289576927251739
11.53,3.6,66.73,65.81,-7.9041805331613295,-4.192305389891654,6.035481432524756,-0.494612006236347
3.92,3.8,36.57,36.45,-6.106830640922858,-2.2666428249970743,6.5638555265321274,0.557196728270605
10.7,3.7,79.34,78.73,-7.799876949929324,-3.942595208987392,5.5254529391317835,-0.488572465612863
9.35,3.9,162.51,162.38,-9.102015883229628,-5.002600638562076,5.993961427306569,-0.41742867736116
5.22,4.0,241.13,241.24,-11.154297489439887,-7.419199460682314,6.263398262591624,-1.26371376043962
2.41,3.8,210.18,210.29,-9.718561839502355,-5.665605575317831,5.726847747587197,0.107771704808739
1.14,3.5,205.35,205.43,-11.364505459851955,-6.917805614835639,6.159095388491933,-0.683297328827114
2.71,3.7,208.36,208.46,-10.386220885756588,-6.464305862780151,6.0844994130751715,-0.217066178450477
7.83,3.6,96.02,95.79,-8.25573017910834,-4.498203391087781,5.7745515455444085,-0.0919150079519451
2.41,3.6,262.54,262.64,-7.613055914491887,-3.1697076369206663,6.102558594613569,3.4804112001189
8.14,6.0,253.26,253.26,-6.738730399150631,-0.6768435893253838,5.961005339623274,-0.666048743119457
10.3,4.2,256.11,256.11,-12.390765852464327,-7.7663928583086115,6.620073206530356,-2.8582812136099
9.55,4.0,121.52,121.29,-7.212758880002671,-3.5497139678442293,6.12029741895095,0.640229080437453
11.77,3.6,259.04,258.88,-12.044292662986463,-8.027272572541394,6.608000625296087,-1.2703336287461
5.0,4.9,296.19,296.44,-9.125335656986717,-4.402127551253886,6.07073772800249,-0.593837198708107
17.64,3.6,199.61,198.92,-6.966139221122272,-3.6387701603786065,6.102558594613569,2.48823729066369
6.46,3.7,200.44,200.45,-12.863718637183215,-8.197742720843918,6.597145701886651,-2.76616942871284
16.33,3.6,80.99,79.43,-5.648064676338003,-2.881181353337618,6.559615237493242,2.09245319239444
4.17,3.6,192.91,192.97,-11.028211071557134,-7.255667485237648,6.035481432524756,-0.956160853922952
9.5,3.5,13.44,10.11,-4.5024527802699,-1.5547471435048164,5.8289456176102075,0.72261508528708
4.15,3.5,147.32,147.36,-11.141361908537746,-6.887952651685957,6.082218910376446,-1.5018154255202
6.88,3.6,236.64,236.66,-11.097639077239938,-6.7723950097723975,6.059123195581797,-0.588946075825596
1.44,3.6,270.81,270.9,-9.68447011794585,-5.997226072867568,6.023447592961033,1.52413532347791
10.16,4.5,50.89,50.04,-4.8619445411507245,-2.009596798471986,6.663132695990803,0.5222249617318
24.62,3.8,273.29,272.27,-11.318363133087384,-7.899771378751153,6.556778356158042,-1.28127280276831
0.55,3.5,242.98,243.04,-11.51143527585377,-7.0719465472356555,6.059123195581797,-0.359928610479811
9.1,4.0,309.64,309.67,-9.914033971014229,-5.724293729569634,6.2422232654551655,0.564368562202068
12.31,5.2,113.61,113.21,-5.556184358920632,-1.264947301925098,6.066108090103747,-0.434949987244572
0.84,4.2,234.65,234.75,-8.427727512025548,-5.068842238040051,6.2422232654551655,1.18172403676014
13.3,4.4,58.57,57.25,-7.602406810510805,-3.208195463522446,5.863631175598097,-2.31535081703126
2.1,4.1,152.73,152.85,-9.947418938708067,-5.3641313887914,6.161207321695077,-1.36561161797491
6.54,3.6,97.47,97.36,-6.396907255467022,-2.403877383999919,5.69035945432406,1.82779559724129
13.54,3.8,159.9,159.45,-11.518943537295792,-7.695213139013323,6.565264970035361,-2.62032693118639
18.94,3.8,134.72,133.51,-11.164052436981585,-7.552436538409934,6.56244409369372,-2.96287625738679
11.42,3.8,156.5,156.21,-8.69599676358106,-4.524200062343876,5.981414211254481,-0.0069202900363727
16.67,4.4,90.58,89.25,-5.16333709904982,-1.634891268066096,6.023447592961033,0.79584691574704
1.81,3.5,141.87,141.95,-12.877471719916784,-8.725614277043238,6.184148890937483,-3.1484839860813
8.33,3.8,183.01,182.95,-9.08780093263016,-5.143577032029852,6.035481432524756,0.186397051155337
10.19,3.8,179.55,179.38,-10.556127578532717,-6.896075948660873,6.556778356158042,-1.18843046498455
5.1,3.8,238.62,238.7,-12.641167985230897,-7.782338776276664,6.148468295917647,-2.39855446651202
8.05,3.7,117.07,116.9,-7.060775126774357,-4.322538470145177,6.53813982376767,1.63775220810361
-0.06,4.1,213.57,213.58,-10.019493957336158,-5.606132488879527,5.863631175598097,-0.594486702133386
5.8,3.8,104.99,104.95,-7.87382663411843,-4.5284978902386035,6.16541785423142,0.332517739813202
5.7,4.1,228.68,228.77,-9.736800158172557,-5.287773231833263,6.218600119691729,-0.266095204218454
10.21,3.6,247.48,247.37,-12.3672854401583,-8.144047817751034,6.565264970035361,-1.66887927766155
-1.16,3.7,141.68,140.95,-10.264301966557296,-6.1465396273950565,6.5638555265321274,-0.627407801561512
2.91,4.0,232.82,232.95,-9.059059635069612,-5.614909880805755,6.565264970035361,0.996028077573058
4.87,4.9,260.72,260.95,-8.518173521783066,-4.110904707648967,6.565264970035361,-0.164664640625391
3.11,4.0,296.65,296.79,-10.959927124120565,-6.130049050936046,6.0330862217988015,-0.398374466613223
7.59,3.7,274.95,274.97,-9.130689895061227,-5.080017527088847,5.91350300563827,1.5216829112039
9.16,3.7,55.77,55.11,-7.6586145842986895,-3.6684207283719306,5.872117789475416,-0.717530102217618
0.84,4.2,240.68,240.78,-10.312281876337984,-6.015308037304832,6.137727054086234,-0.676268063577886
19.3,4.1,235.76,235.15,-10.782622731078513,-6.2715249120380605,6.601230118728877,-1.79036172888294
4.75,3.6,270.21,270.28,-9.454579158894852,-5.490044182453755,5.713732805509369,1.41927909060148
4.58,3.9,282.59,282.7,-8.10976574329062,-4.13263651001149,5.953243334287785,2.38586560747246
4.75,3.6,86.05,86.02,-5.849016094894992,-2.3276971785509017,6.0112671744041615,2.38424492923475
18.88,3.6,101.39,99.72,-8.752915524937308,-4.842159144124354,5.429345628954441,-1.25083174510788
